188801,2007-05-28 20:41:29,13.3203,52.50589
188802,2007-05-28 20:41:31,13.31973,52.50591
188803,2007-05-28 20:41:33,13.31916,52.50594
188804,2007-05-28 20:41:35,13.31859,52.506
188805,2007-05-28 20:41:37,13.318,52.506
188806,2007-05-28 20:41:38,13.31763,52.506
188807,2007-05-28 20:41:40,13.31712,52.506
188808,2007-05-28 20:41:42,13.31655,52.50608
188809,2007-05-28 20:41:44,13.316,52.50611
188810,2007-05-28 20:41:46,13.31541,52.50614
188811,2007-05-28 20:41:48,13.31484,52.50618
188812,2007-05-28 20:41:50,13.31427,52.50621
188813,2007-05-28 20:41:52,13.31394,52.50623
188814,2007-05-28 20:41:54,13.31338,52.50626
188815,2007-05-28 20:41:56,13.31287,52.50629
188816,2007-05-28 20:41:58,13.3124,52.50632
188817,2007-05-28 20:42:00,13.31183,52.50636
188818,2007-05-28 20:42:02,13.31126,52.5064
188819,2007-05-28 20:42:04,13.31069,52.50643
188820,2007-05-28 20:42:06,13.31013,52.50647
188821,2007-05-28 20:42:08,13.30956,52.50651
188822,2007-05-28 20:42:08,13.30934,52.50652
188823,2007-05-28 20:42:10,13.30876,52.50655
188824,2007-05-28 20:42:12,13.30819,52.50657
188825,2007-05-28 20:42:14,13.30762,52.5066
188826,2007-05-28 20:42:16,13.30705,52.50663
188827,2007-05-28 20:42:18,13.30669,52.50665
188828,2007-05-28 20:42:20,13.30612,52.50665
188829,2007-05-28 20:42:22,13.30555,52.50666
188830,2007-05-28 20:42:24,13.305,52.50666
188831,2007-05-28 20:42:26,13.3044,52.50666
188832,2007-05-28 20:42:28,13.30383,52.50667
188833,2007-05-28 20:42:30,13.30326,52.50667
188834,2007-05-28 20:42:32,13.30269,52.50667
188835,2007-05-28 20:42:33,13.30237,52.50668
188836,2007-05-28 20:42:35,13.3018,52.50668
188837,2007-05-28 20:42:37,13.30122,52.50669
188838,2007-05-28 20:42:39,13.30065,52.5067
188839,2007-05-28 20:42:41,13.30008,52.50671
188840,2007-05-28 20:42:43,13.29951,52.50672
188841,2007-05-28 20:42:44,13.29916,52.50672
188842,2007-05-28 20:42:46,13.29859,52.50671
188843,2007-05-28 20:42:48,13.2981,52.50671
188844,2007-05-28 20:42:50,13.29757,52.5067
188845,2007-05-28 20:42:52,13.297,52.5067
188846,2007-05-28 20:42:54,13.29642,52.50669
188847,2007-05-28 20:42:55,13.2962,52.50669
188848,2007-05-28 20:42:57,13.29563,52.50671
188849,2007-05-28 20:42:59,13.29509,52.50673
188850,2007-05-28 20:43:01,13.29452,52.5067
188851,2007-05-28 20:43:03,13.29395,52.50668
188852,2007-05-28 20:43:05,13.29337,52.50666
188853,2007-05-28 20:43:06,13.29292,52.50664
188854,2007-05-28 20:43:08,13.2928,52.50663
188855,2007-05-28 20:43:10,13.29239,52.50662
188856,2007-05-28 20:43:12,13.29182,52.50661
188857,2007-05-28 20:43:14,13.29125,52.50659
188858,2007-05-28 20:43:16,13.29067,52.50657
188859,2007-05-28 20:43:18,13.2901,52.50656
188860,2007-05-28 20:43:20,13.28953,52.50654
188861,2007-05-28 20:43:21,13.28942,52.50654
188862,2007-05-28 20:43:23,13.28885,52.50651
188863,2007-05-28 20:43:25,13.28828,52.50649
188864,2007-05-28 20:43:27,13.2877,52.50646
188865,2007-05-28 20:43:29,13.28713,52.50644
188866,2007-05-28 20:43:31,13.28656,52.50641
188867,2007-05-28 20:43:33,13.286,52.50639
188868,2007-05-28 20:43:34,13.28545,52.50637
188869,2007-05-28 20:43:36,13.28488,52.50636
188870,2007-05-28 20:43:38,13.28431,52.50635
188871,2007-05-28 20:43:40,13.284,52.50635
188872,2007-05-28 20:43:42,13.28386,52.50635
188873,2007-05-28 20:43:44,13.28345,52.50635
188874,2007-05-28 20:43:46,13.28288,52.50635
188875,2007-05-28 20:43:48,13.28231,52.50635
188876,2007-05-28 20:43:50,13.28173,52.50635
188877,2007-05-28 20:43:52,13.28116,52.50636
188878,2007-05-28 20:43:54,13.28059,52.50636
188879,2007-05-28 20:43:54,13.28051,52.50636
188880,2007-05-28 20:43:56,13.28,52.50646
188881,2007-05-28 20:43:58,13.27941,52.50655
188882,2007-05-28 20:44:00,13.27886,52.50665
188883,2007-05-28 20:44:01,13.27857,52.5067
188884,2007-05-28 20:44:03,13.27808,52.50689
188885,2007-05-28 20:44:05,13.2776,52.50707
188886,2007-05-28 20:44:07,13.27711,52.50726
188887,2007-05-28 20:44:09,13.27663,52.50744
188888,2007-05-28 20:44:11,13.27614,52.50763
188889,2007-05-28 20:44:13,13.27566,52.50781
188890,2007-05-28 20:44:15,13.27517,52.508
188891,2007-05-28 20:44:17,13.27469,52.50818
188892,2007-05-28 20:44:19,13.2742,52.50837
188893,2007-05-28 20:44:21,13.27372,52.50855
188894,2007-05-28 20:44:22,13.27347,52.50865
188895,2007-05-28 20:44:24,13.27294,52.50877
188896,2007-05-28 20:44:26,13.2724,52.5089
188897,2007-05-28 20:44:28,13.272,52.509
188898,2007-05-28 20:44:30,13.27148,52.50911
188899,2007-05-28 20:44:31,13.27126,52.50917
188900,2007-05-28 20:44:33,13.2707,52.50913
188901,2007-05-28 20:44:35,13.27013,52.50909
188902,2007-05-28 20:44:37,13.26956,52.50905
188903,2007-05-28 20:44:39,13.269,52.509
188904,2007-05-28 20:44:41,13.26842,52.509
188905,2007-05-28 20:44:43,13.26785,52.50894
188906,2007-05-28 20:44:45,13.26728,52.50891
188907,2007-05-28 20:44:47,13.26671,52.50887
188908,2007-05-28 20:44:49,13.26614,52.50883
188909,2007-05-28 20:44:51,13.26557,52.50879
188910,2007-05-28 20:44:53,13.265,52.50876
188911,2007-05-28 20:44:55,13.26443,52.50872
188912,2007-05-28 20:44:57,13.26386,52.50868
188913,2007-05-28 20:44:59,13.2633,52.50865
188914,2007-05-28 20:45:01,13.26273,52.50861
188915,2007-05-28 20:45:03,13.26216,52.50857
188916,2007-05-28 20:45:05,13.26159,52.50854
188917,2007-05-28 20:45:06,13.26131,52.50852
188918,2007-05-28 20:45:08,13.26074,52.5085
188919,2007-05-28 20:45:10,13.26017,52.50847
188920,2007-05-28 20:45:12,13.2596,52.50845
188921,2007-05-28 20:45:12,13.25959,52.50845
188922,2007-05-28 20:45:14,13.25913,52.50841
188923,2007-05-28 20:45:16,13.25861,52.50836
188924,2007-05-28 20:45:18,13.258,52.50831
188925,2007-05-28 20:45:19,13.25779,52.50829
188926,2007-05-28 20:45:21,13.25722,52.50825
188927,2007-05-28 20:45:23,13.25665,52.50821
188928,2007-05-28 20:45:25,13.25608,52.50818
188929,2007-05-28 20:45:27,13.25551,52.50814
188930,2007-05-28 20:45:29,13.25494,52.5081
188931,2007-05-28 20:45:31,13.25437,52.50807
188932,2007-05-28 20:45:33,13.25381,52.508
188933,2007-05-28 20:45:35,13.25324,52.508
188934,2007-05-28 20:45:37,13.25267,52.508
188935,2007-05-28 20:45:39,13.2521,52.50792
188936,2007-05-28 20:45:41,13.25153,52.50788
188937,2007-05-28 20:45:41,13.25151,52.50788
188938,2007-05-28 20:45:43,13.25094,52.50784
188939,2007-05-28 20:45:45,13.25037,52.50781
188940,2007-05-28 20:45:47,13.24986,52.50777
188941,2007-05-28 20:45:49,13.24939,52.50774
188942,2007-05-28 20:45:51,13.24882,52.50771
188943,2007-05-28 20:45:53,13.24825,52.50767
188944,2007-05-28 20:45:55,13.24768,52.50763
188945,2007-05-28 20:45:57,13.24711,52.50759
188946,2007-05-28 20:45:59,13.24661,52.50756
188947,2007-05-28 20:46:01,13.24614,52.50753
188948,2007-05-28 20:46:03,13.24568,52.5075
188949,2007-05-28 20:46:05,13.24511,52.50747
188950,2007-05-28 20:46:07,13.24454,52.50743
188951,2007-05-28 20:46:09,13.244,52.50739
188952,2007-05-28 20:46:11,13.2434,52.50735
188953,2007-05-28 20:46:13,13.24284,52.50732
188954,2007-05-28 20:46:14,13.24247,52.50729
188955,2007-05-28 20:46:16,13.24235,52.50729
188956,2007-05-28 20:46:18,13.24194,52.50726
188957,2007-05-28 20:46:20,13.24157,52.50724
188958,2007-05-28 20:46:22,13.241,52.5072
188959,2007-05-28 20:46:24,13.24046,52.50717
188960,2007-05-28 20:46:26,13.23994,52.50714
188961,2007-05-28 20:46:28,13.23937,52.5071
188962,2007-05-28 20:46:30,13.2388,52.50706
188963,2007-05-28 20:46:32,13.23823,52.507
188964,2007-05-28 20:46:34,13.23766,52.507
188965,2007-05-28 20:46:36,13.23709,52.507
188966,2007-05-28 20:46:38,13.23652,52.50692
188967,2007-05-28 20:46:40,13.236,52.50689
188968,2007-05-28 20:46:42,13.23538,52.50685
188969,2007-05-28 20:46:44,13.23509,52.50683
188970,2007-05-28 20:46:46,13.23476,52.50681
188971,2007-05-28 20:46:48,13.23419,52.50678
188972,2007-05-28 20:46:50,13.23362,52.50674
188973,2007-05-28 20:46:52,13.23305,52.50671
188974,2007-05-28 20:46:54,13.23248,52.50667
188975,2007-05-28 20:46:55,13.2322,52.50665
188976,2007-05-28 20:46:57,13.23163,52.50663
188977,2007-05-28 20:46:59,13.23105,52.50661
188978,2007-05-28 20:47:01,13.23048,52.50659
188979,2007-05-28 20:47:03,13.22991,52.50657
188980,2007-05-28 20:47:05,13.22934,52.50655
188981,2007-05-28 20:47:07,13.22881,52.50653
188982,2007-05-28 20:47:09,13.22826,52.50663
188983,2007-05-28 20:47:11,13.22772,52.50673
188984,2007-05-28 20:47:13,13.22717,52.50684
188985,2007-05-28 20:47:15,13.22662,52.50694
188986,2007-05-28 20:47:17,13.22608,52.507
188987,2007-05-28 20:47:19,13.22553,52.50715
188988,2007-05-28 20:47:21,13.225,52.50725
188989,2007-05-28 20:47:23,13.22444,52.50735
188990,2007-05-28 20:47:25,13.22389,52.50745
188991,2007-05-28 20:47:27,13.22335,52.50756
188992,2007-05-28 20:47:29,13.2228,52.50766
188993,2007-05-28 20:47:31,13.22237,52.50774
188994,2007-05-28 20:47:33,13.22182,52.50784
188995,2007-05-28 20:47:35,13.22128,52.50795
188996,2007-05-28 20:47:37,13.22073,52.50805
188997,2007-05-28 20:47:39,13.22018,52.50815
188998,2007-05-28 20:47:41,13.21964,52.50826
188999,2007-05-28 20:47:43,13.21909,52.50836
189000,2007-05-28 20:47:45,13.21855,52.50846
189001,2007-05-28 20:47:46,13.21839,52.50849
189002,2007-05-28 20:47:48,13.21784,52.50859
189003,2007-05-28 20:47:50,13.21729,52.50869
189004,2007-05-28 20:47:52,13.21674,52.50879
189005,2007-05-28 20:47:52,13.21672,52.5088
189006,2007-05-28 20:47:54,13.21619,52.50892
189007,2007-05-28 20:47:56,13.21565,52.50905
189008,2007-05-28 20:47:57,13.21532,52.50913
189009,2007-05-28 20:47:59,13.21478,52.50924
189010,2007-05-28 20:48:01,13.21423,52.50935
189011,2007-05-28 20:48:03,13.21369,52.50945
189012,2007-05-28 20:48:05,13.21314,52.50956
189013,2007-05-28 20:48:07,13.2126,52.50967
189014,2007-05-28 20:48:09,13.21206,52.50978
189015,2007-05-28 20:48:11,13.21151,52.50989
189016,2007-05-28 20:48:13,13.211,52.51
189017,2007-05-28 20:48:15,13.21048,52.51009
189018,2007-05-28 20:48:17,13.20994,52.5102
189019,2007-05-28 20:48:19,13.20939,52.51031
189020,2007-05-28 20:48:20,13.20907,52.51037
189021,2007-05-28 20:48:22,13.20856,52.51048
189022,2007-05-28 20:48:24,13.208,52.51059
189023,2007-05-28 20:48:26,13.20749,52.5107
189024,2007-05-28 20:48:28,13.20695,52.51081
189025,2007-05-28 20:48:30,13.20641,52.51092
189026,2007-05-28 20:48:32,13.20586,52.511
189027,2007-05-28 20:48:34,13.20532,52.51114
189028,2007-05-28 20:48:36,13.20478,52.51125
189029,2007-05-28 20:48:38,13.20424,52.51136
189030,2007-05-28 20:48:40,13.2037,52.51147
189031,2007-05-28 20:48:41,13.2034,52.51153
189032,2007-05-28 20:48:43,13.20285,52.51163
189033,2007-05-28 20:48:45,13.2023,52.51173
189034,2007-05-28 20:48:45,13.20226,52.51173
189035,2007-05-28 20:48:47,13.20171,52.51184
189036,2007-05-28 20:48:49,13.20117,52.512
189037,2007-05-28 20:48:51,13.20063,52.51206
189038,2007-05-28 20:48:53,13.20008,52.51217
189039,2007-05-28 20:48:55,13.19954,52.51228
189040,2007-05-28 20:48:57,13.19917,52.51236
189041,2007-05-28 20:48:59,13.19875,52.51244
189042,2007-05-28 20:49:01,13.19821,52.51255
189043,2007-05-28 20:49:03,13.19767,52.51266
189044,2007-05-28 20:49:05,13.19712,52.51277
189045,2007-05-28 20:49:05,13.19708,52.51278
189046,2007-05-28 20:49:07,13.19653,52.51288
189047,2007-05-28 20:49:09,13.196,52.513
189048,2007-05-28 20:49:11,13.19544,52.51308
189049,2007-05-28 20:49:13,13.195,52.51316
189050,2007-05-28 20:49:15,13.19453,52.51324
189051,2007-05-28 20:49:17,13.194,52.51334
189052,2007-05-28 20:49:19,13.19343,52.51344
189053,2007-05-28 20:49:21,13.19289,52.51354
189054,2007-05-28 20:49:23,13.19234,52.51364
189055,2007-05-28 20:49:25,13.19179,52.51374
189056,2007-05-28 20:49:26,13.19153,52.51379
189057,2007-05-28 20:49:28,13.191,52.5139
